fw,mver,lts,dst_name,af,dst_addr,src_addr,proto,ttl,size,result,dup,rcvd,sent,min,max,avg,msm_id,prb_id,timestamp,msm_name,from,type,group_id,step,stored_timestamp
5080,2.6.2,6,45.91.124.33,4,45.91.124.33,192.168.20.129,ICMP,50.0,48,"[{'rtt': 127.040875}, {'rtt': 125.769334}, {'rtt': 125.919042}]",0,3,3,125.769334,127.040875,126.2430836667,53759724,50084,2023-05-15 18:49:36,Ping,45.20.9.23,ping,53759724,,1684176578
5080,2.6.2,18,45.91.124.33,4,45.91.124.33,192.168.1.64,ICMP,48.0,48,"[{'rtt': 176.2925}, {'rtt': 173.717292}, {'rtt': 174.524584}]",0,3,3,173.717292,176.2925,174.844792,53759724,50091,2023-05-15 18:49:47,Ping,217.175.171.49,ping,53759724,,1684176588
5080,2.6.2,26,45.91.124.33,4,45.91.124.33,10.0.0.253,ICMP,55.0,48,"[{'rtt': 154.78975}, {'rtt': 155.109042}, {'rtt': 154.904292}]",0,3,3,154.78975,155.109042,154.9343613333,53759724,50094,2023-05-15 18:49:40,Ping,70.66.41.71,ping,53759724,,1684176579
5080,2.6.2,21,45.91.124.33,4,45.91.124.33,10.70.74.55,ICMP,48.0,48,"[{'rtt': 84.560167}, {'rtt': 84.081}, {'rtt': 84.17625}]",0,3,3,84.081,84.560167,84.2724723333,53759724,50099,2023-05-15 18:49:37,Ping,23.158.16.17,ping,53759724,,1684176578
5080,2.6.2,124,45.91.124.33,4,45.91.124.33,10.254.66.95,ICMP,55.0,48,"[{'rtt': 34.216875}, {'rtt': 34.35575}, {'rtt': 34.212167}]",0,3,3,34.212167,34.35575,34.2615973333,53759724,50100,2023-05-15 18:49:37,Ping,92.40.46.249,ping,53759724,,1684176577
5080,2.6.2,14,45.91.124.33,4,45.91.124.33,172.16.100.79,ICMP,53.0,48,"[{'rtt': 115.492541}, {'rtt': 114.496625}, {'rtt': 114.251875}]",0,3,3,114.251875,115.492541,114.7470136667,53759724,50105,2023-05-15 18:49:39,Ping,62.122.138.163,ping,53759724,,1684176580
5080,2.6.2,12,45.91.124.33,4,45.91.124.33,192.168.2.129,ICMP,46.0,48,"[{'rtt': 144.888167}, {'rtt': 149.12275}, {'rtt': 143.343667}]",0,3,3,143.343667,149.12275,145.7848613333,53759724,50107,2023-05-15 18:49:37,Ping,174.118.165.164,ping,53759724,,1684176578
5080,2.6.2,121,45.91.124.33,4,45.91.124.33,10.0.0.65,ICMP,54.0,48,"[{'rtt': 89.850083}, {'rtt': 89.783917}, {'rtt': 89.072666}]",0,3,3,89.072666,89.850083,89.5688886667,53759724,50117,2023-05-15 18:49:40,Ping,96.241.178.169,ping,53759724,,1684176579
5080,2.6.2,89,45.91.124.33,4,45.91.124.33,194.127.220.22,ICMP,59.0,48,"[{'rtt': 28.1415}, {'rtt': 27.934917}, {'rtt': 27.709167}]",0,3,3,27.709167,28.1415,27.928528,53759724,50126,2023-05-15 18:49:36,Ping,194.127.220.22,ping,53759724,,1684176578
5080,2.6.2,115,45.91.124.33,4,45.91.124.33,10.70.10.164,ICMP,54.0,48,"[{'rtt': 122.856666}, {'rtt': 122.505292}, {'rtt': 122.771458}]",0,3,3,122.505292,122.856666,122.7111386667,53759724,50128,2023-05-15 18:49:48,Ping,97.125.45.203,ping,53759724,,1684176588
5080,2.6.2,14,45.91.124.33,4,45.91.124.33,82.118.23.254,ICMP,54.0,48,"[{'rtt': 43.834667}, {'rtt': 43.741083}, {'rtt': 43.795833}]",0,3,3,43.741083,43.834667,43.7905276667,53759724,50131,2023-05-15 18:49:37,Ping,82.118.23.254,ping,53759724,,1684176578
5080,2.6.2,98,45.91.124.33,4,45.91.124.33,192.168.1.128,ICMP,54.0,48,"[{'rtt': 152.846375}, {'rtt': 152.803292}, {'rtt': 152.741083}]",0,3,3,152.741083,152.846375,152.7969166667,53759724,50133,2023-05-15 18:49:38,Ping,23.16.143.80,ping,53759724,,1684176577
5080,2.6.2,85,45.91.124.33,4,45.91.124.33,130.54.10.99,ICMP,52.0,48,"[{'rtt': 253.985875}, {'rtt': 253.792417}, {'rtt': 253.781583}]",0,3,3,253.781583,253.985875,253.8532916667,53759724,50137,2023-05-15 18:49:38,Ping,130.54.10.99,ping,53759724,,1684176579
5080,2.6.2,89,45.91.124.33,4,45.91.124.33,192.168.0.199,ICMP,49.0,48,"[{'rtt': 213.939708}, {'rtt': 211.789875}, {'rtt': 214.43225}]",0,3,3,211.789875,214.43225,213.3872776667,53759724,50138,2023-05-15 18:49:39,Ping,169.255.170.2,ping,53759724,,1684176578
5080,2.6.2,86,45.91.124.33,4,45.91.124.33,192.168.99.1,ICMP,49.0,48,"[{'rtt': 288.319625}, {'rtt': 288.440208}, {'rtt': 284.352958}]",0,3,3,284.352958,288.440208,287.037597,53759724,50140,2023-05-15 18:49:38,Ping,14.200.25.80,ping,53759724,,1684176579
5080,2.6.2,98,45.91.124.33,4,45.91.124.33,192.168.1.33,ICMP,49.0,48,"[{'rtt': 50.485083}, {'rtt': 48.239167}, {'rtt': 49.729334}]",0,3,3,48.239167,50.485083,49.484528,53759724,50141,2023-05-15 18:49:39,Ping,80.208.66.130,ping,53759724,,1684176578
5080,2.6.2,84,45.91.124.33,4,45.91.124.33,192.168.1.3,ICMP,36.0,48,"[{'rtt': 158.660417}, {'rtt': 157.699833}, {'rtt': 159.236583}]",0,3,3,157.699833,159.236583,158.5322776667,53759724,50142,2023-05-15 18:49:37,Ping,24.17.149.239,ping,53759724,,1684176578
5080,2.6.2,93,45.91.124.33,4,45.91.124.33,192.168.178.42,ICMP,59.0,48,"[{'rtt': 34.188625}, {'rtt': 32.661084}, {'rtt': 32.495542}]",0,3,3,32.495542,34.188625,33.1150836667,53759724,50144,2023-05-15 18:49:42,Ping,77.172.106.217,ping,53759724,,1684176581
5080,2.6.2,72,45.91.124.33,4,45.91.124.33,10.9.9.3,ICMP,45.0,48,"[{'rtt': 114.448792}, {'rtt': 111.893041}, {'rtt': 112.177125}]",0,3,3,111.893041,114.448792,112.8396526667,53759724,50146,2023-05-15 18:49:37,Ping,24.14.5.241,ping,53759724,,1684176578
5080,2.6.2,74,45.91.124.33,4,45.91.124.33,10.66.37.199,ICMP,47.0,48,"[{'rtt': 123.036209}, {'rtt': 122.518625}, {'rtt': 121.883209}]",0,3,3,121.883209,123.036209,122.4793476667,53759724,50148,2023-05-15 18:49:37,Ping,162.196.231.1,ping,53759724,,1684176579
5080,2.6.2,22,45.91.124.33,4,45.91.124.33,192.168.1.85,ICMP,55.0,48,"[{'rtt': 52.028791}, {'rtt': 51.745959}, {'rtt': 51.6605}]",0,3,3,51.6605,52.028791,51.81175,53759724,50161,2023-05-15 18:49:38,Ping,85.226.158.195,ping,53759724,,1684176579
5080,2.6.2,36,45.91.124.33,4,45.91.124.33,192.168.100.5,ICMP,53.0,48,"[{'rtt': 189.386834}, {'rtt': 193.10825}, {'rtt': 193.232584}]",0,3,3,189.386834,193.232584,191.9092226667,53759724,50163,2023-05-15 18:49:50,Ping,5.36.113.126,ping,53759724,,1684176591
5080,2.6.2,24,45.91.124.33,4,45.91.124.33,172.19.74.166,ICMP,55.0,48,"[{'rtt': 85.950958}, {'rtt': 86.101292}, {'rtt': 86.059041}]",0,3,3,85.950958,86.101292,86.037097,53759724,50164,2023-05-15 18:49:40,Ping,74.96.20.185,ping,53759724,,1684176581
5080,2.6.2,5,45.91.124.33,4,45.91.124.33,192.168.0.107,ICMP,57.0,48,"[{'rtt': 164.781375}, {'rtt': 164.941709}, {'rtt': 164.877167}]",0,3,3,164.781375,164.941709,164.8667503333,53759724,50165,2023-05-15 18:49:36,Ping,132.147.91.107,ping,53759724,,1684176578
5080,2.6.2,6,45.91.124.33,4,45.91.124.33,192.168.1.5,ICMP,52.0,48,"[{'rtt': 17.863334}, {'rtt': 17.705333}, {'rtt': 17.629334}]",0,3,3,17.629334,17.863334,17.732667,53759724,50169,2023-05-15 18:49:38,Ping,90.126.182.56,ping,53759724,,1684176577
5080,2.6.2,21,45.91.124.33,4,45.91.124.33,192.168.0.14,ICMP,44.0,48,"[{'rtt': 262.431792}, {'rtt': 263.817333}, {'rtt': 259.352}]",0,3,3,259.352,263.817333,261.8670416667,53759724,50170,2023-05-15 18:49:52,Ping,27.136.49.79,ping,53759724,,1684176591
5080,2.6.2,9,45.91.124.33,4,45.91.124.33,192.168.251.253,ICMP,57.0,48,"[{'rtt': 41.609333}, {'rtt': 40.731417}, {'rtt': 41.584625}]",0,3,3,40.731417,41.609333,41.3084583333,53759724,50177,2023-05-15 18:49:37,Ping,213.214.18.160,ping,53759724,,1684176578
5080,2.6.2,22,45.91.124.33,4,45.91.124.33,172.16.146.25,ICMP,55.0,48,"[{'rtt': 60.024876}, {'rtt': 59.577292}, {'rtt': 59.209916}]",0,3,3,59.209916,60.024876,59.604028,53759724,50183,2023-05-15 18:49:37,Ping,93.109.240.34,ping,53759724,,1684176578
5080,2.6.2,17,45.91.124.33,4,45.91.124.33,192.168.61.249,ICMP,51.0,48,"[{'rtt': 116.522875}, {'rtt': 113.243042}, {'rtt': 113.096792}]",0,3,3,113.096792,116.522875,114.2875696667,53759724,50189,2023-05-15 18:49:37,Ping,74.12.133.188,ping,53759724,,1684176578
5080,2.6.2,24,45.91.124.33,4,45.91.124.33,192.168.100.172,ICMP,50.0,48,"[{'rtt': 196.302208}, {'rtt': 193.029417}, {'rtt': 192.958875}]",0,3,3,192.958875,196.302208,194.0968333333,53759724,50192,2023-05-15 18:49:41,Ping,156.155.195.157,ping,53759724,,1684176581
5080,2.6.2,17,45.91.124.33,4,45.91.124.33,10.0.0.2,ICMP,54.0,48,"[{'rtt': 45.658292}, {'rtt': 45.248459}, {'rtt': 45.945958}]",0,3,3,45.248459,45.945958,45.6175696667,53759724,50193,2023-05-15 18:49:40,Ping,62.46.22.252,ping,53759724,,1684176579
5080,2.6.2,124,45.91.124.33,4,45.91.124.33,10.63.20.50,ICMP,55.0,48,"[{'rtt': 152.013875}, {'rtt': 151.450917}, {'rtt': 150.817584}]",0,3,3,150.817584,152.013875,151.4274586667,53759724,50197,2023-05-15 18:49:38,Ping,99.199.59.227,ping,53759724,,1684176579
